[2024-02-13 10:03:29,290] HTTP/1.1[127.0.0.1] 16ms 404 GET /status
[2024-02-13 10:13:45,493] HTTP/1.1[172.21.0.1] 11ms 200 GET /api/s/default/stat/device?include_client_tables=false
[2024-02-13 10:13:45,542] HTTP/1.1[172.21.0.1] 4ms 200 GET /manage/react/js/vendors~clients~devices~gatewayPage~hotspot~insights~logs~portManagement~settings~vlans.3b1b2c337dfb8f1362bd.js
[2024-02-13 10:13:45,546] HTTP/1.1[172.21.0.1] 8ms 200 GET /manage/react/js/vendors~clients~devices~hotspot~hotspot-portal~port-insights~portManagement~radios~settings~topology.3b1b2c337dfb8f1362bd.js
[2024-02-13 10:13:45,581] HTTP/1.1[172.21.0.1] 14ms 200 GET /manage/react/js/vendors~gatewayPage~hotspot~insights~ips~logs~portManagement~ports~settings.3b1b2c337dfb8f1362bd.js
[2024-02-13 10:13:45,618] HTTP/1.1[172.21.0.1] 55ms 200 GET /manage/react/data/locales/en/settings.4b439e89ddb5d7886f327f8997b767fa.json
[2024-02-13 10:13:45,628] HTTP/1.1[172.21.0.1] 22ms 200 GET /manage/react/js/settings.3b1b2c337dfb8f1362bd.js
[2024-02-13 10:13:45,641] HTTP/1.1[172.21.0.1] 124ms 101 GET /wss/s/default/events?clients=v2&critical_notifications=true
[2024-02-13 10:13:45,707] HTTP/1.1[172.21.0.1] 4ms 200 GET /manage/react/js/vendors~hotspot-portal~settings.3b1b2c337dfb8f1362bd.js
[2024-02-13 10:13:45,715] HTTP/1.1[172.21.0.1] 9ms 101 GET /wss/s/super/events?clients=v2
[2024-02-13 10:13:45,933] HTTP/1.1[172.21.0.1] 16ms 404 GET /fonts/UI_Sans_v8_Regular.eb36d6ff9c768a1639ca397b4dd84137.woff2
[2024-02-13 10:13:45,990] HTTP/1.1[172.21.0.1] 499ms 200 GET /v2/api/site/default/aggregated-dashboard?scale=5minutes&start=1707732825482&end=1707819225482
[2024-02-13 10:13:46,105] HTTP/1.1[172.21.0.1] 12ms 404 GET /fonts/Lato-Regular.bd03a2cc277bbbc338d464e679fe9942.woff2
[2024-02-13 10:13:46,298] HTTP/1.1[172.21.0.1] 24ms 200 GET /manage/react/images/dashboard/selfHosted.svg
[2024-02-13 10:13:46,332] HTTP/1.1[172.21.0.1] 58ms 200 GET /manage/react/images/allAccessPoints.svg
[2024-02-13 10:13:46,341] HTTP/1.1[172.21.0.1] 8ms 200 GET /api/s/default/stat/health
[2024-02-13 10:13:46,361] HTTP/1.1[172.21.0.1] 35ms 200 GET /v2/api/system/event/SETUP_COMPLETED/first
[2024-02-13 10:13:46,364] HTTP/1.1[172.21.0.1] 23ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:13:46,402] HTTP/1.1[172.21.0.1] 11ms 200 GET /api/s/default/get/setting
[2024-02-13 10:13:46,412] HTTP/1.1[172.21.0.1] 37ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:13:46,431] HTTP/1.1[172.21.0.1] 8ms 200 GET /manage/react/data/locales/en/systemLogTitle.5d8bed8ab48fb94269095a2f3e9b2ac2.json
[2024-02-13 10:13:46,514] HTTP/1.1[172.21.0.1] 117ms 200 GET /v2/api/site/default/described-features?includeSystemFeatures=true
[2024-02-13 10:13:46,723] HTTP/1.1[172.21.0.1] 2ms 404 GET /fonts/UI_Sans_v8_Bold.a04aa79f656e7d14d4034369feb4b217.woff2
[2024-02-13 10:13:46,953] HTTP/1.1[172.21.0.1] 3ms 404 GET /fonts/Lato-Regular.27bd77b9162d388cb8d4c4217c7c5e2a.woff
[2024-02-13 10:13:46,983] HTTP/1.1[172.21.0.1] 4ms 404 GET /fonts/Lato-Bold.cccb897485813c7c256901dbca54ecf2.woff2
[2024-02-13 10:13:47,028] HTTP/1.1[172.21.0.1] 3ms 404 GET /fonts/Lato-Regular.6d4e78225df0cfd5fe1bf3e8547fefe4.ttf
[2024-02-13 10:13:47,054] HTTP/1.1[172.21.0.1] 6ms 404 GET /fonts/Lato-Bold.d878b6c29b10beca227e9eef4246111b.woff
[2024-02-13 10:13:47,092] HTTP/1.1[172.21.0.1] 5ms 404 GET /fonts/Lato-Bold.5b1b8b856d7a8cb1cb0bae6d0573f2e9.ttf
[2024-02-13 10:13:48,477] HTTP/1.1[172.21.0.1] 47ms 200 GET /v2/api/site/default/hotspot/info
[2024-02-13 10:13:49,813] HTTP/1.1[172.21.0.1] 72ms 200 GET /v2/api/site/default/alert/dashboard
[2024-02-13 10:13:51,136] HTTP/1.1[172.21.0.1] 36ms 200 PUT /api/self
[2024-02-13 10:13:53,390] HTTP/1.1[172.21.0.1] 22ms 200 GET /manage/react/js/vendors~clients.3b1b2c337dfb8f1362bd.js
[2024-02-13 10:13:53,391] HTTP/1.1[172.21.0.1] 26ms 200 GET /manage/react/js/vendors~clients~devices~port-insights~portManagement~radios.3b1b2c337dfb8f1362bd.js
[2024-02-13 10:13:53,392] HTTP/1.1[172.21.0.1] 23ms 200 GET /manage/react/js/clients.3b1b2c337dfb8f1362bd.js
[2024-02-13 10:13:53,397] HTTP/1.1[172.21.0.1] 13ms 200 GET /manage/react/data/locales/en/clients.0240c0cde4e518207f65d37f55a80a3d.json
[2024-02-13 10:13:53,703] HTTP/1.1[172.21.0.1] 10ms 200 GET /manage/react/data/locales/en/unifiDevices.36e93ad65691d9d8db21edcf98080a5d.json
[2024-02-13 10:13:53,703] HTTP/1.1[172.21.0.1] 26ms 200 GET /manage/react/js/devices.3b1b2c337dfb8f1362bd.js
[2024-02-13 10:13:53,703] HTTP/1.1[172.21.0.1] 26ms 200 GET /manage/react/js/vendors~devices.3b1b2c337dfb8f1362bd.js
[2024-02-13 10:13:53,722] HTTP/1.1[172.21.0.1] 29ms 200 GET /manage/react/data/locales/en/devices.976483e61c705a13df9cd968ff357d54.json
[2024-02-13 10:13:53,837] HTTP/1.1[172.21.0.1] 4ms 200 GET /manage/react/js/vendors~geo~topology.3b1b2c337dfb8f1362bd.js
[2024-02-13 10:13:53,838] HTTP/1.1[172.21.0.1] 5ms 200 GET /manage/react/js/vendors~topology.3b1b2c337dfb8f1362bd.js
[2024-02-13 10:13:53,838] HTTP/1.1[172.21.0.1] 5ms 200 GET /manage/react/js/topology.3b1b2c337dfb8f1362bd.js
[2024-02-13 10:13:53,850] HTTP/1.1[172.21.0.1] 3ms 200 GET /manage/react/data/locales/en/topology.ffd925139ef0bec885a563fdfecd6c98.json
[2024-02-13 10:13:55,113] HTTP/1.1[172.21.0.1] 129ms 200 GET /v2/api/site/default/device?separateUnmanaged=true&includeTrafficUsage=true
[2024-02-13 10:13:56,489] HTTP/1.1[172.21.0.1] 87ms 200 GET /v2/api/site/default/clients/active?includeTrafficUsage=true&includeUnifiDevices=true
[2024-02-13 10:13:57,775] HTTP/1.1[172.21.0.1] 16ms 200 GET /v2/api/site/default/clients/history?onlyNonBlocked=true&includeUnifiDevices=true&withinHours=24
[2024-02-13 10:13:59,069] HTTP/1.1[172.21.0.1] 19ms 200 GET /v2/api/site/default/clients/history?onlyBlocked=true&withinHours=0
[2024-02-13 10:14:00,376] HTTP/1.1[172.21.0.1] 29ms 200 GET /v2/api/site/default/apgroups
[2024-02-13 10:14:01,449] HTTP/1.1[172.21.0.1] 10ms 200 GET /api/s/default/stat/health
[2024-02-13 10:14:01,466] HTTP/1.1[172.21.0.1] 18ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:14:01,496] HTTP/1.1[172.21.0.1] 14ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:14:01,820] HTTP/1.1[172.21.0.1] 141ms 200 GET /v2/api/site/default/radius/users
[2024-02-13 10:14:03,123] HTTP/1.1[172.21.0.1] 27ms 200 POST /api/s/default/cmd/sitemgr
[2024-02-13 10:14:04,509] HTTP/1.1[172.21.0.1] 89ms 200 GET /v2/api/site/default/notifications
[2024-02-13 10:14:05,833] HTTP/1.1[172.21.0.1] 53ms 200 GET /api/s/default/stat/widget/warnings
[2024-02-13 10:14:07,122] HTTP/1.1[172.21.0.1] 10ms 200 GET /api/s/default/stat/ccode
[2024-02-13 10:14:08,429] HTTP/1.1[172.21.0.1] 13ms 200 GET /api/s/default/stat/device-basic
[2024-02-13 10:14:09,731] HTTP/1.1[172.21.0.1] 17ms 200 GET /api/s/default/rest/dhcpoption
[2024-02-13 10:14:11,033] HTTP/1.1[172.21.0.1] 14ms 200 GET /api/s/default/rest/dpiapp
[2024-02-13 10:14:12,327] HTTP/1.1[172.21.0.1] 13ms 200 GET /api/s/default/rest/dpigroup
[2024-02-13 10:14:13,630] HTTP/1.1[172.21.0.1] 14ms 200 GET /api/s/default/rest/dynamicdns
[2024-02-13 10:14:16,449] HTTP/1.1[172.21.0.1] 5ms 200 GET /api/s/default/stat/health
[2024-02-13 10:14:16,461] HTTP/1.1[172.21.0.1] 14ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:14:16,466] HTTP/1.1[172.21.0.1] 7ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:14:18,749] HTTP/1.1[172.21.0.1] 3747ms 200 GET /v2/api/fingerprint_devices/0
[2024-02-13 10:14:20,123] HTTP/1.1[172.21.0.1] 10ms 200 GET /api/s/default/rest/firewallgroup
[2024-02-13 10:14:21,423] HTTP/1.1[172.21.0.1] 10ms 200 GET /api/s/default/rest/firewallrule
[2024-02-13 10:14:22,714] HTTP/1.1[172.21.0.1] 15ms 200 GET /api/stat/s/default/hotspotpackages
[2024-02-13 10:14:24,067] HTTP/1.1[172.21.0.1] 71ms 200 GET /v2/api/site/default/lan/enriched-configuration
[2024-02-13 10:14:25,360] HTTP/1.1[172.21.0.1] 12ms 200 GET /api/s/default/rest/networkconf
[2024-02-13 10:14:26,661] HTTP/1.1[172.21.0.1] 14ms 200 GET /api/s/default/rest/portconf
[2024-02-13 10:14:27,955] HTTP/1.1[172.21.0.1] 9ms 200 GET /api/s/default/rest/portforward
[2024-02-13 10:14:29,247] HTTP/1.1[172.21.0.1] 16ms 200 GET /api/s/default/rest/radiusprofile
[2024-02-13 10:14:30,540] HTTP/1.1[172.21.0.1] 9ms 200 GET /api/s/default/rest/routing
[2024-02-13 10:14:31,446] HTTP/1.1[172.21.0.1] 7ms 200 GET /api/s/default/stat/health
[2024-02-13 10:14:31,473] HTTP/1.1[172.21.0.1] 19ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:14:31,481] HTTP/1.1[172.21.0.1] 14ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:14:31,821] HTTP/1.1[172.21.0.1] 8ms 200 GET /api/s/default/rest/scheduletask?action=upgrade
[2024-02-13 10:14:34,491] HTTP/1.1[172.21.0.1] 128ms 200 GET /api/s/default/stat/widget/subnet-suggest
[2024-02-13 10:14:35,814] HTTP/1.1[172.21.0.1] 33ms 200 GET /v2/api/timezones
[2024-02-13 10:14:37,167] HTTP/1.1[172.21.0.1] 54ms 200 GET /v2/api/site/default/trafficrules
[2024-02-13 10:14:38,457] HTTP/1.1[172.21.0.1] 11ms 200 GET /api/s/default/rest/usergroup
[2024-02-13 10:14:41,010] HTTP/1.1[172.21.0.1] 11ms 200 GET /api/s/default/rest/wlanconf
[2024-02-13 10:14:42,327] HTTP/1.1[172.21.0.1] 31ms 200 GET /v2/api/site/default/wlan/enriched-configuration
[2024-02-13 10:14:45,583] HTTP/1.1[172.21.0.1] 79ms 200 GET /v2/api/site/default/aggregated-dashboard?scale=5minutes&start=1707732885486&end=1707819285486
[2024-02-13 10:14:46,454] HTTP/1.1[172.21.0.1] 14ms 200 GET /api/s/default/stat/health
[2024-02-13 10:14:46,480] HTTP/1.1[172.21.0.1] 11ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:14:46,486] HTTP/1.1[172.21.0.1] 22ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:15:01,450] HTTP/1.1[172.21.0.1] 10ms 200 GET /api/s/default/stat/health
[2024-02-13 10:15:01,477] HTTP/1.1[172.21.0.1] 17ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:15:01,480] HTTP/1.1[172.21.0.1] 11ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:15:16,457] HTTP/1.1[172.21.0.1] 13ms 200 GET /api/s/default/stat/health
[2024-02-13 10:15:16,486] HTTP/1.1[172.21.0.1] 15ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:15:16,491] HTTP/1.1[172.21.0.1] 11ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:15:31,458] HTTP/1.1[172.21.0.1] 11ms 200 GET /api/s/default/stat/health
[2024-02-13 10:15:31,489] HTTP/1.1[172.21.0.1] 22ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:15:31,492] HTTP/1.1[172.21.0.1] 14ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:15:45,569] HTTP/1.1[172.21.0.1] 63ms 200 GET /v2/api/site/default/aggregated-dashboard?scale=5minutes&start=1707732945490&end=1707819345490
[2024-02-13 10:15:46,451] HTTP/1.1[172.21.0.1] 8ms 200 GET /api/s/default/stat/health
[2024-02-13 10:15:46,463] HTTP/1.1[172.21.0.1] 12ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:15:46,472] HTTP/1.1[172.21.0.1] 10ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:16:01,447] HTTP/1.1[172.21.0.1] 4ms 200 GET /api/s/default/stat/health
[2024-02-13 10:16:01,455] HTTP/1.1[172.21.0.1] 5ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:16:01,467] HTTP/1.1[172.21.0.1] 4ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:16:16,459] HTTP/1.1[172.21.0.1] 11ms 200 GET /api/s/default/stat/health
[2024-02-13 10:16:16,470] HTTP/1.1[172.21.0.1] 9ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:16:16,478] HTTP/1.1[172.21.0.1] 8ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:16:32,882] HTTP/1.1[172.21.0.1] 9ms 200 GET /api/s/default/stat/health
[2024-02-13 10:16:32,893] HTTP/1.1[172.21.0.1] 14ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:16:32,922] HTTP/1.1[172.21.0.1] 9ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:16:45,884] HTTP/1.1[172.21.0.1] 16ms 200 GET /v2/api/site/default/aggregated-dashboard?scale=5minutes&start=1707733005863&end=1707819405863
[2024-02-13 10:16:47,870] HTTP/1.1[172.21.0.1] 3ms 200 GET /api/s/default/stat/health
[2024-02-13 10:16:47,877] HTTP/1.1[172.21.0.1] 8ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:16:47,886] HTTP/1.1[172.21.0.1] 6ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:17:02,881] HTTP/1.1[172.21.0.1] 9ms 200 GET /api/s/default/stat/health
[2024-02-13 10:17:02,888] HTTP/1.1[172.21.0.1] 11ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:17:02,902] HTTP/1.1[172.21.0.1] 8ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:17:17,879] HTTP/1.1[172.21.0.1] 6ms 200 GET /api/s/default/stat/health
[2024-02-13 10:17:18,877] HTTP/1.1[172.21.0.1] 8ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:17:18,878] HTTP/1.1[172.21.0.1] 5ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:17:46,894] HTTP/1.1[172.21.0.1] 21ms 200 GET /v2/api/site/default/aggregated-dashboard?scale=5minutes&start=1707733066863&end=1707819466863
[2024-02-13 10:18:16,666] HTTP/1.1[172.21.0.1] 10ms 200 GET /api/s/default/stat/health
[2024-02-13 10:18:16,685] HTTP/1.1[172.21.0.1] 4ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:18:16,686] HTTP/1.1[172.21.0.1] 8ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:18:16,790] HTTP/1.1[172.21.0.1] 4ms 200 GET /api/s/default/stat/health
[2024-02-13 10:18:16,819] HTTP/1.1[172.21.0.1] 10ms 200 GET /api/s/default/stat/widget/health
[2024-02-13 10:18:16,822] HTTP/1.1[172.21.0.1] 13ms 200 GET /v2/api/site/default/wan/enriched-configuration
[2024-02-13 10:18:28,702] HTTP/1.1[172.21.0.1] 3ms 200 GET /api/s/default/stat/sdn
[2024-02-13 10:18:28,703] HTTP/1.1[172.21.0.1] 7ms 200 GET /api/s/default/stat/current-channel
[2024-02-13 10:18:28,726] HTTP/1.1[172.21.0.1] 8ms 200 GET /manage/react/data/locales/en/systemLog.7585d176552445526be3d08328cd7e99.json
[2024-02-13 10:18:28,726] HTTP/1.1[172.21.0.1] 9ms 200 GET /manage/react/data/locales/en/search.6a951ffde543b7835cfa6b96036adca6.json
[2024-02-13 10:18:28,735] HTTP/1.1[172.21.0.1] 3ms 200 GET /manage/react/data/locales/en/ports.6317fd916b09eab269920d64184e7de1.json
[2024-02-13 10:18:28,912] HTTP/1.1[172.21.0.1] 12ms 200 GET /v2/api/site/default/apgroups
[2024-02-13 10:18:28,933] HTTP/1.1[172.21.0.1] 57ms 200 GET /v2/api/site/default/settings/wifiai/defaults
[2024-02-13 10:18:28,945] HTTP/1.1[172.21.0.1] 22ms 200 GET /api/s/default/stat/device?include_client_tables=false
[2024-02-13 10:18:28,947] HTTP/1.1[172.21.0.1] 7ms 200 GET /api/s/default/get/setting
[2024-02-13 10:18:28,986] HTTP/1.1[172.21.0.1] 12ms 200 GET /v2/api/site/default/described-features?includeSystemFeatures=true
[2024-02-13 10:18:29,051] HTTP/1.1[172.21.0.1] 15ms 200 GET /v2/api/site/default/apgroups
[2024-02-13 10:18:29,053] HTTP/1.1[172.21.0.1] 12ms 200 GET /api/s/default/stat/device?include_client_tables=false
[2024-02-13 10:18:29,109] HTTP/1.1[172.21.0.1] 20ms 200 GET /api/s/default/rest/networkconf
[2024-02-13 10:18:29,098] HTTP/1.1[172.21.0.1] 12ms 200 GET /api/s/default/stat/current-channel
[2024-02-13 10:18:29,215] HTTP/1.1[172.21.0.1] 14ms 200 GET /v2/api/site/default/wlan-capabilities
[2024-02-13 10:18:29,266] HTTP/1.1[172.21.0.1] 86ms 200 GET /v2/api/site/default/wlan/defaults
[2024-02-13 10:18:35,404] HTTP/1.1[172.21.0.1] 19ms 200 POST /api/s/default/cmd/sitemgr
[2024-02-13 10:18:35,408] HTTP/1.1[172.21.0.1] 27ms 200 GET /v2/api/site/default/settings/ntp/defaults
[2024-02-13 10:18:35,465] HTTP/1.1[172.21.0.1] 25ms 200 POST /api/s/default/cmd/firmware
[2024-02-13 10:18:35,485] HTTP/1.1[172.21.0.1] 13ms 200 GET /api/s/default/rest/hotspotop
[2024-02-13 10:18:35,522] HTTP/1.1[172.21.0.1] 14ms 200 POST /api/s/default/cmd/backup
[2024-02-13 10:18:35,523] HTTP/1.1[172.21.0.1] 83ms 200 POST /api/s/default/cmd/firmware
[2024-02-13 10:18:35,525] HTTP/1.1[172.21.0.1] 5ms 200 GET /api/s/default/stat/ccode
[2024-02-13 10:18:35,527] HTTP/1.1[172.21.0.1] 11ms 200 GET /v2/api/settings/super-mgmt/defaults
[2024-02-13 10:18:35,530] HTTP/1.1[172.21.0.1] 7ms 200 GET /api/s/default/rest/scheduletask?action=upgrade
[2024-02-13 10:18:35,537] HTTP/1.1[172.21.0.1] 27ms 200 GET /v2/api/log-levels/defaults
[2024-02-13 10:18:35,566] HTTP/1.1[172.21.0.1] 10ms 200 GET /api/s/default/stat/device-basic
[2024-02-13 10:18:35,583] HTTP/1.1[172.21.0.1] 32ms 200 GET /api/s/default/stat/widget/warnings
[2024-02-13 10:18:35,698] HTTP/1.1[172.21.0.1] 23ms 200 GET /manage/react/data/locales/en/languages.88b4aee7aa386d107bac2bfbf9ebe3fb.json
[2024-02-13 10:18:35,845] HTTP/1.1[172.21.0.1] 3ms 200 GET /manage/react/images/c26f83744d3df6899632e575d390681a.svg
[2024-02-13 10:18:35,852] HTTP/1.1[172.21.0.1] 2ms 200 GET /manage/react/images/c2f29c4d57cfcba3c9b2374b2c7e461f.svg
[2024-02-13 10:18:35,863] HTTP/1.1[172.21.0.1] 15ms 200 GET /manage/react/images/16f433a627bc83a007bba2cbaa686aee.svg
[2024-02-13 10:18:35,863] HTTP/1.1[172.21.0.1] 19ms 200 GET /manage/react/images/4eb491e7412fcc678a29741fdc941eba.svg
[2024-02-13 10:18:35,863] HTTP/1.1[172.21.0.1] 6ms 200 GET /manage/react/images/cce32c739dde31fdbee1e421de18aeac.svg
[2024-02-13 10:18:35,864] HTTP/1.1[172.21.0.1] 16ms 200 GET /manage/react/images/4be984a3b7c813f2937097bdd83801f1.svg
[2024-02-13 10:18:35,867] HTTP/1.1[172.21.0.1] 19ms 200 GET /manage/react/images/d42274826fceb5a1b786df1cfeb5a5ef.svg
[2024-02-13 10:18:35,873] HTTP/1.1[172.21.0.1] 33ms 200 GET /manage/react/images/ae65659236a7e348402799477237e6fa.svg
[2024-02-13 10:18:35,926] HTTP/1.1[172.21.0.1] 3ms 200 GET /manage/react/images/d205ca1376dbe5ce35b5b926fe739959.svg
[2024-02-13 10:18:35,932] HTTP/1.1[172.21.0.1] 5ms 200 GET /manage/react/images/06509258e6113e2e0e54592337ac8171.svg
